subj_idx,species,coh,rt,response,subjectID
159,human,0.06,0.663856,0,492
159,human,0,0.697688,0,492
159,human,0.12,0.797434,1,492
159,human,0.32,0.714346,1,492
159,human,0.08,0.764348,1,492
159,human,0.16,0.680462,0,492
159,human,0.32,1.013583,1,492
159,human,0.08,0.764031,1,492
159,human,0.32,0.730818,1,492
159,human,0,0.730804,1,492
159,human,0,0.78079,0,492
159,human,0.12,0.678869,1,492
159,human,0.16,0.630663,1,492
159,human,0.02,0.687515,0,492
159,human,0,1.100192,1,492
159,human,0.06,0.797589,1,492
159,human,0.12,0.71407,1,492
159,human,0.02,0.680706,1,492
159,human,0.06,1.230772,0,492
159,human,0.06,0.764303,1,492
159,human,0.04,0.664058,1,492
159,human,0.06,0.647694,1,492
159,human,0.08,0.797124,1,492
159,human,0.16,0.697164,1,492
159,human,0.04,0.697162,1,492
159,human,0.02,0.663835,0,492
159,human,0.16,0.647475,1,492
159,human,0.1,0.630369,1,492
159,human,0,0.59723,1,492
159,human,0.24,0.730663,1,492
159,human,0.16,0.597383,1,492
159,human,0.24,0.66414,1,492
159,human,0.24,0.647435,1,492
159,human,0.32,0.781032,1,492
159,human,0.16,0.731086,1,492
159,human,0.06,0.880738,1,492
159,human,0.1,0.630736,1,492
159,human,0.06,0.664121,1,492
159,human,0.16,0.580679,1,492
159,human,0.06,0.580806,0,492
159,human,0.08,1.047163,0,492
159,human,0.02,0.847418,1,492
159,human,0.02,0.630558,0,492
159,human,0.06,0.914324,1,492
159,human,0.32,0.880938,1,492
159,human,0.16,0.83066,1,492
159,human,0.08,0.714323,1,492
159,human,0.06,0.781,1,492
159,human,0.08,1.097119,1,492
159,human,0.06,0.947258,1,492
159,human,0.04,0.897417,1,492
159,human,0.02,0.831008,1,492
159,human,0.08,0.947675,1,492
159,human,0.1,0.897695,1,492
159,human,0.24,0.830769,1,492
159,human,0.06,0.830785,1,492
159,human,0.12,0.83078,1,492
159,human,0.32,0.680722,1,492
159,human,0.02,0.613807,1,492
159,human,0.08,0.564192,1,492
159,human,0.08,0.58074,1,492
159,human,0.12,0.59719,1,492
159,human,0.24,0.546901,1,492
159,human,0.1,0.681055,1,492
159,human,0.08,0.580865,1,492
159,human,0.24,0.66442,1,492
159,human,0.16,0.563884,1,492
159,human,0.06,0.53079,1,492
159,human,0,0.681031,1,492
159,human,0.06,0.664474,0,492
159,human,0.06,1.080364,1,492
159,human,0.32,0.74733,1,492
159,human,0.06,0.547354,0,492
159,human,0.24,0.797628,1,492
159,human,0,0.630307,0,492
159,human,0.02,1.545124,0,492
159,human,0,0.83061,1,492
159,human,0.06,0.763999,0,492
159,human,0.06,0.980689,1,492
159,human,0.12,2.046775,1,492
159,human,0.04,0.997398,0,492
159,human,0.12,0.730469,1,492
159,human,0,0.597453,0,492
159,human,0.06,0.747653,1,492
159,human,0.24,0.64721,1,492
159,human,0.06,0.597406,1,492
159,human,0.06,0.530874,1,492
159,human,0.32,0.580757,1,492
159,human,0.06,0.563858,1,492
159,human,0.06,0.680519,1,492
159,human,0.1,0.630524,1,492
159,human,0.08,0.514097,1,492
159,human,0.04,0.763805,0,492
159,human,0.12,0.614146,1,492
159,human,0.16,0.664297,1,492
159,human,0.1,0.597773,1,492
159,human,0.06,0.930576,0,492
159,human,0.08,0.747696,1,492
159,human,0.12,0.747524,1,492
159,human,0.12,0.547763,1,492
159,human,0.16,0.697102,1,492
159,human,0.06,0.79761,0,492
159,human,0.06,0.664358,1,492
159,human,0.24,0.61416,1,492
159,human,0.1,0.580699,1,492
159,human,0.24,0.63046,1,492
159,human,0.08,0.630526,1,492
159,human,0.12,0.597549,1,492
159,human,0.06,0.530559,0,492
159,human,0.04,0.697154,1,492
159,human,0.06,0.730457,0,492
159,human,0.32,0.53108,1,492
159,human,0.24,0.580505,1,492
159,human,0.24,0.580553,1,492
159,human,0.04,0.83455,1,492
159,human,0.16,0.580582,1,492
159,human,0.06,0.630498,1,492
159,human,0.08,0.514165,1,492
159,human,0.06,0.64736,0,492
159,human,0.02,1.097581,1,492
159,human,0.06,0.663833,0,492
159,human,0.06,0.697527,1,492
159,human,0.24,0.597423,1,492
159,human,0.04,0.663946,1,492
159,human,0.06,0.564117,1,492
159,human,0.06,0.733903,0,492
159,human,0.06,0.747677,1,492
159,human,0.06,0.864302,0,492
159,human,0.24,0.714368,1,492
159,human,0.12,0.914253,1,492
159,human,0.32,0.697522,1,492
159,human,0.06,0.597412,0,492
159,human,0.1,1.14715,1,492
159,human,0.06,0.864116,1,492
159,human,0.02,0.813982,1,492
159,human,0.32,0.780633,1,492
159,human,0.04,0.831011,1,492
159,human,0.24,2.16333,1,492
159,human,0.04,1.713268,0,492
159,human,0.02,0.963922,1,492
159,human,0.08,0.630513,0,492
159,human,0.04,2.363604,0,492
159,human,0.06,0.59722,1,492
159,human,0.06,0.852211,1,492
159,human,0,0.547187,0,492
159,human,0,0.93033,1,492
159,human,0.12,0.714036,0,492
159,human,0.12,0.897459,1,492
159,human,0.06,0.76431,1,492
159,human,0.04,0.681059,0,492
159,human,0.06,0.797403,1,492
159,human,0.12,0.697501,1,492
159,human,0.08,0.731985,1,492
159,human,0.16,0.630739,1,492
159,human,0.06,0.716355,1,492
159,human,0.06,0.963992,0,492
159,human,0.06,0.880399,1,492
159,human,0.06,0.647334,1,492
159,human,0.06,0.897382,0,492
159,human,0,0.88079,0,492
159,human,0.08,0.630873,1,492
159,human,0.32,0.663792,1,492
159,human,0.1,0.697518,1,492
159,human,0.06,0.714142,1,492
159,human,0.12,0.747445,1,492
159,human,0.16,0.680691,1,492
159,human,0.32,0.71398,1,492
159,human,0.06,0.714337,0,492
159,human,0,0.681017,0,492
159,human,0.12,1.563412,1,492
159,human,0.24,0.830965,1,492
159,human,0.06,0.74712,0,492
159,human,0.08,0.697474,1,492
159,human,0.1,0.697689,1,492
159,human,0.02,0.733487,1,492
159,human,0.06,0.630627,0,492
159,human,0.04,0.763818,0,492
159,human,0.24,0.580847,1,492
159,human,0.32,0.697338,1,492
159,human,0.16,0.730558,1,492
159,human,0.06,0.597763,1,492
159,human,0.08,0.963988,1,492
159,human,0,0.697711,0,492
159,human,0.04,0.58084,1,492
159,human,0,0.797347,0,492
159,human,0.12,0.814291,1,492
159,human,0.06,1.130641,0,492
159,human,0.32,0.647393,1,492
159,human,0.06,0.697082,1,492
159,human,0.06,0.580926,1,492
159,human,0.32,0.664077,1,492
159,human,0.04,0.63112,1,492
159,human,0.06,1.996842,1,492
159,human,0,0.780438,0,492
159,human,0.08,0.897626,1,492
159,human,0.32,0.580543,1,492
159,human,0.06,0.597165,0,492
159,human,0,1.080314,1,492
159,human,0.04,0.6142,1,492
159,human,0.1,0.70029,1,492
159,human,0.06,0.805098,0,492
159,human,0.04,0.830711,1,492
159,human,0.06,0.713839,1,492
159,human,0.16,0.713774,1,492
159,human,0.1,0.880436,0,492
159,human,0.06,0.830664,1,492
159,human,0.06,0.897241,1,492
159,human,0.08,0.747164,0,492
159,human,0.24,0.730973,1,492
159,human,0.32,0.664337,1,492
159,human,0,0.731012,1,492
159,human,0.16,0.897521,1,492
159,human,0,0.564272,0,492
159,human,0.06,0.630711,1,492
159,human,0,1.080255,0,492
159,human,0.12,0.680704,1,492
159,human,0,0.697331,1,492
159,human,0.08,0.630728,0,492
159,human,0.06,0.863673,1,492
159,human,0.32,0.613664,1,492
159,human,0.32,0.597548,1,492
159,human,0.06,0.630843,0,492
159,human,0.02,1.413727,0,492
159,human,0.06,0.630868,1,492
159,human,0.02,0.980503,1,492
159,human,0.24,0.747429,1,492
159,human,0.06,0.680543,0,492
159,human,0.12,0.714148,1,492
159,human,0.06,0.863829,1,492
159,human,0.06,0.730467,1,492
159,human,0.06,0.697066,0,492
159,human,0.08,0.797583,1,492
159,human,0.04,0.663808,0,492
159,human,0.06,0.864034,1,492
159,human,0.04,0.813778,1,492
159,human,0.06,0.680779,1,492
159,human,0.06,0.747472,0,492
159,human,0.32,0.647554,1,492
159,human,0.06,0.547415,0,492
159,human,0.08,0.614154,1,492
159,human,0.08,0.913709,0,492
159,human,0.04,0.980655,0,492
159,human,0.08,1.79717,0,492
159,human,0.02,1.230661,0,492
159,human,0.12,0.697699,1,492
159,human,0.06,0.847607,1,492
159,human,0,0.797671,0,492
159,human,0.02,0.631027,1,492
159,human,0.24,0.530571,1,492
159,human,0.06,0.697369,0,492
159,human,0.32,0.64768,1,492
159,human,0.06,0.747259,0,492
159,human,0,0.847333,1,492
159,human,0.32,0.747133,1,492
159,human,0.24,0.697361,1,492
159,human,0.1,0.797244,0,492
159,human,0,0.664185,0,492
159,human,0.06,0.880431,1,492
159,human,0.02,0.763968,1,492
159,human,0.32,0.813928,1,492
159,human,0.06,0.830624,1,492
159,human,0.06,0.714409,1,492
159,human,0.06,0.764036,0,492
159,human,0.06,0.813992,1,492
159,human,0.06,1.397162,1,492
159,human,0.06,0.864023,1,492
159,human,0.06,0.830725,0,492
159,human,0.06,1.347227,1,492
159,human,0.32,0.680712,1,492
159,human,0.06,1.013593,0,492
159,human,0.1,0.714161,1,492
159,human,0,0.897556,1,492
159,human,0.24,0.847527,1,492
159,human,0.06,0.814127,1,492
159,human,0.24,0.797522,1,492
159,human,0.16,3.312499,1,492
159,human,0.08,0.726082,1,492
159,human,0.06,0.697634,1,492
159,human,0.06,0.697721,1,492
159,human,0.04,0.697655,1,492
159,human,0.32,0.697355,1,492
159,human,0.1,0.69769,0,492
159,human,0.06,1.047309,1,492
159,human,0,0.880411,1,492
159,human,0.1,0.730487,1,492
159,human,0.06,0.69799,1,492
159,human,0.24,0.730954,1,492
159,human,0.24,0.730409,1,492
159,human,0.16,0.767403,1,492
159,human,0.16,0.647148,1,492
159,human,0.12,0.697358,1,492
159,human,0.16,0.764107,0,492
159,human,0.06,0.764057,0,492
159,human,0.02,1.796933,0,492
159,human,0.06,0.814231,1,492
159,human,0.24,0.597249,1,492
159,human,0.06,0.697173,0,492
159,human,0.06,0.747346,1,492
159,human,0.06,0.830692,1,492
159,human,0.12,0.597166,1,492
159,human,0.16,0.514027,0,492
159,human,0.06,0.747652,1,492
159,human,0.32,0.664054,1,492
159,human,0.08,0.730679,1,492
159,human,0.06,0.564097,1,492
159,human,0.08,0.830442,1,492
159,human,0.06,1.063955,1,492
159,human,0.08,0.797652,1,492
159,human,0.32,0.864087,0,492
159,human,0.32,1.030278,1,492
159,human,0,1.063871,1,492
159,human,0.32,2.462992,1,492
159,human,0.32,0.680672,1,492
159,human,0.12,0.730686,1,492
159,human,0,0.647078,1,492
159,human,0.06,0.630698,1,492
159,human,0.06,0.613804,0,492
159,human,0.02,1.196921,1,492
159,human,0.06,0.680522,1,492
159,human,0.08,0.780416,0,492
159,human,0.06,0.697703,1,492
159,human,0.32,0.613868,1,492
159,human,0.12,0.630593,1,492
159,human,0.32,0.631051,1,492
159,human,0.06,1.563999,1,492
159,human,0.02,0.747339,0,492
159,human,0.1,0.814105,1,492
159,human,0,1.346943,0,492
159,human,0.1,0.764287,1,492
159,human,0.1,0.563885,1,492
159,human,0,0.630518,1,492
159,human,0.24,0.647171,1,492
159,human,0.12,0.75065,1,492
159,human,0.06,0.597233,1,492
159,human,0.08,0.53058,1,492
159,human,0.06,0.580545,1,492
159,human,0.16,0.547575,1,492
159,human,0.06,0.564172,1,492
159,human,0.06,0.597228,1,492
159,human,0,0.596963,0,492
159,human,0.08,0.764003,1,492
159,human,0.02,0.664049,1,492
159,human,0.06,1.267175,0,492
159,human,0.16,0.614089,1,492
159,human,0.02,0.580798,1,492
159,human,0.06,0.630718,1,492
159,human,0.04,0.764088,0,492
159,human,0,0.647743,0,492
159,human,0.08,0.681031,1,492
159,human,0.32,0.581133,1,492
159,human,0.06,0.613939,1,492
159,human,0.08,0.713848,1,492
159,human,0.02,0.963508,0,492
159,human,0.08,0.764051,0,492
159,human,0.08,0.597116,1,492
159,human,0.06,0.730455,1,492
159,human,0.16,0.630616,1,492
159,human,0.06,0.630816,1,492
159,human,0.1,0.964146,0,492
159,human,0.04,1.26388,1,492
159,human,0.16,0.680496,1,492
159,human,0.24,0.597116,1,492
159,human,0.06,1.047494,1,492
159,human,0.16,0.680534,1,492
159,human,0.1,0.647489,1,492
159,human,0.06,0.597211,0,492
159,human,0.06,0.631073,1,492
159,human,0.1,0.61382,1,492
159,human,0.24,0.597455,1,492
159,human,0.08,0.630868,1,492
159,human,0.16,0.764049,1,492
159,human,0.1,0.61416,1,492
159,human,0.32,0.663768,1,492
159,human,0.24,0.880713,1,492
159,human,0.16,0.91407,1,492
159,human,0.08,0.797368,0,492
159,human,0.08,1.234115,0,492
159,human,0.06,1.596733,1,492
159,human,0.06,1.050185,1,492
159,human,0.16,0.713841,1,492
159,human,0.02,0.647471,0,492
159,human,0.08,0.697491,1,492
159,human,0.04,0.748505,1,492
159,human,0,0.647102,1,492
159,human,0.08,0.68072,0,492
159,human,0.06,0.764028,1,492
159,human,0.06,0.664107,1,492
159,human,0.02,0.664057,0,492
159,human,0.08,0.86406,1,492
159,human,0.06,0.663812,0,492
159,human,0.24,0.747644,1,492
159,human,0.32,0.747725,1,492
159,human,0.32,0.69745,1,492
159,human,0.12,0.797623,0,492
159,human,0.06,1.314064,1,492
159,human,0.24,0.681007,1,492
159,human,0.24,0.597456,1,492
159,human,0.02,0.680907,0,492
159,human,0.06,0.964176,1,492
159,human,0.1,0.864035,1,492
159,human,0.06,0.763735,1,492
159,human,0.12,0.730936,1,492
159,human,0.06,0.730974,1,492
159,human,0.24,0.680745,1,492
159,human,0.16,0.780935,1,492
159,human,0.02,1.013943,0,492
159,human,0.24,0.763781,1,492
159,human,0.06,0.980395,1,492
159,human,0.06,1.446725,0,492
159,human,0.24,0.747448,1,492
159,human,0,0.680455,1,492
159,human,0.1,0.664189,0,492
159,human,0.06,0.697194,0,492
159,human,0.06,0.747653,1,492
159,human,0.08,0.713889,1,492
159,human,0.06,0.796887,0,492
159,human,0.32,0.7141,1,492
159,human,0.16,0.713792,1,492
159,human,0,0.980322,0,492
159,human,0.06,1.363643,1,492
159,human,0.06,0.680472,0,492
159,human,0.06,0.647497,1,492
159,human,0.04,0.547472,0,492
159,human,0.1,0.697669,1,492
159,human,0.1,0.697153,0,492
159,human,0.12,0.813982,1,492
159,human,0.06,0.764008,1,492
159,human,0.04,0.747256,1,492
159,human,0.16,0.897375,1,492
159,human,0.16,0.797606,1,492
159,human,0.06,0.813708,1,492
159,human,0.06,0.847299,1,492
159,human,0.16,0.81395,1,492
159,human,0.06,0.813956,0,492
159,human,0.12,0.763774,1,492
159,human,0.02,1.013667,1,492
159,human,0.02,0.897356,1,492
159,human,0.04,0.830434,0,492
159,human,0.04,2.929655,1,492
159,human,0.06,0.630515,1,492
159,human,0.06,0.780464,1,492
159,human,0.1,0.914265,1,492
159,human,0.12,1.147455,1,492
159,human,0.06,1.337249,1,492
159,human,0.02,0.89726,0,492
159,human,0.06,0.947256,1,492
159,human,0.06,0.747335,0,492
159,human,0.24,0.947437,1,492
159,human,0.12,0.69765,1,492
159,human,0.06,0.897444,1,492
159,human,0.08,0.914237,1,492
159,human,0.32,1.463795,1,492
159,human,0.06,0.747329,1,492
159,human,0.32,0.830501,1,492
159,human,0.06,1.097101,0,492
159,human,0.16,0.664171,1,492
159,human,0.16,0.597533,1,492
159,human,0.16,1.680356,1,492
159,human,0.16,0.663819,1,492
159,human,0.04,0.597203,0,492
159,human,0.06,0.581024,1,492
159,human,0,0.897371,1,492
159,human,0.24,0.514103,1,492
159,human,0.02,0.514082,0,492
159,human,0.02,1.180459,0,492
159,human,0.1,0.780977,0,492
159,human,0.06,0.731052,0,492
159,human,0.12,0.814225,1,492
159,human,0.12,0.647722,1,492
159,human,0.08,0.930298,1,492
159,human,0.1,0.713943,1,492
159,human,0.24,0.730572,1,492
159,human,0.04,0.764004,0,492
159,human,0.04,0.797289,0,492
159,human,0.08,0.697577,1,492
159,human,0.02,0.780957,1,492
159,human,0.04,0.747358,1,492
159,human,0.06,0.713938,1,492
159,human,0.24,0.6638,1,492
159,human,0.06,0.680424,1,492
159,human,0.06,0.76435,0,492
159,human,0.06,0.780803,1,492
159,human,0.06,0.914038,0,492
159,human,0.06,0.880549,1,492
159,human,0.16,0.730755,1,492
159,human,0.08,0.680485,1,492
159,human,0.06,0.730549,1,492
159,human,0.32,0.947551,1,492
159,human,0.1,0.79713,1,492
159,human,0.06,0.647657,0,492
159,human,0.12,0.664097,1,492
159,human,0.06,0.597151,1,492
159,human,0.24,0.630675,1,492
159,human,0.04,0.697057,1,492
159,human,0.06,0.597346,1,492
159,human,0.06,0.61433,0,492
159,human,0.06,0.731028,1,492
159,human,0.1,0.747426,1,492
159,human,0.06,1.080538,1,492
159,human,0.06,0.680398,0,492
159,human,0.16,0.647504,1,492
159,human,0.32,0.697155,1,492
159,human,0.06,0.697111,1,492
159,human,0.08,0.647147,0,492
159,human,0.32,0.697493,1,492
159,human,0.32,0.647228,1,492
159,human,0.06,1.030255,0,492
159,human,0.02,0.714141,0,492
159,human,0.06,0.714099,1,492
159,human,0.1,1.197159,0,492
159,human,0.1,0.897018,1,492
159,human,0.16,0.663874,1,492
159,human,0.32,0.664001,1,492
159,human,0.08,0.897205,0,492
159,human,0.04,0.664094,1,492
159,human,0.06,0.914251,1,492
159,human,0.08,0.99736,1,492
159,human,0.06,1.280747,1,492
159,human,0.32,0.61433,1,492
159,human,0.1,0.630658,0,492
159,human,0.02,2.130134,1,492
159,human,0.32,0.713827,1,492
159,human,0.06,0.797098,1,492
159,human,0.06,0.763773,1,492
159,human,0.06,0.897255,1,492
159,human,0.08,0.680455,1,492
159,human,0.32,0.730415,1,492
159,human,0.12,0.63083,1,492
159,human,0.16,0.713798,1,492
159,human,0,0.597201,0,492
159,human,0.04,1.63021,1,492
159,human,0.06,0.630451,1,492
159,human,0.32,0.630698,1,492
159,human,0.06,0.680658,0,492
159,human,0.1,0.547383,1,492
159,human,0.06,0.630588,1,492
159,human,0.04,0.597357,0,492
159,human,0.12,0.663821,1,492
159,human,0.06,0.580825,1,492
159,human,0.06,0.597165,1,492
159,human,0.32,0.61431,1,492
159,human,0.16,0.880924,1,492
159,human,0.16,0.730242,1,492
159,human,0.16,0.763974,1,492
159,human,0.06,0.764028,1,492
159,human,0.08,0.680482,1,492
159,human,0.08,0.747252,1,492
159,human,0.12,1.01381,1,492
159,human,0.04,0.880387,1,492
159,human,0.1,0.830399,0,492
159,human,0.06,1.813671,1,492
159,human,0.06,0.8476,1,492
159,human,0.12,0.813742,0,492
159,human,0.02,0.897336,0,492
159,human,0.16,0.681011,1,492
159,human,0,0.79754,0,492
159,human,0.02,0.847071,1,492
159,human,0.06,0.847319,0,492
159,human,0.06,0.797236,1,492
159,human,0.06,1.197066,1,492
159,human,0.12,0.714325,1,492
159,human,0.08,0.880685,1,492
159,human,0.06,0.814029,1,492
159,human,0.02,0.747531,0,492
159,human,0.02,0.78038,1,492
159,human,0.32,0.780649,1,492
159,human,0.06,1.197432,1,492
159,human,0.32,0.730739,1,492
159,human,0.06,1.230422,1,492
159,human,0.32,0.66376,1,492
159,human,0.24,0.796924,1,492
159,human,0.16,0.766078,1,492
159,human,0.04,0.880692,0,492
159,human,0.1,0.714118,1,492
159,human,0.08,0.664158,1,492
159,human,0.24,0.680626,1,492
159,human,0.06,0.76431,1,492
159,human,0,0.814183,1,492
159,human,0.02,0.630833,1,492
159,human,0,0.797586,1,492
159,human,0.32,0.714338,1,492
159,human,0.02,2.680074,0,492
159,human,0.06,1.0306,1,492
159,human,0.06,0.780709,1,492
159,human,0.06,0.78044,1,492
159,human,0.12,1.197164,1,492
159,human,0.04,0.747707,1,492
159,human,0.08,0.697145,0,492
159,human,0.16,0.930248,1,492
159,human,0.04,1.380211,0,492
159,human,0,0.647621,1,492
159,human,0,0.663884,1,492
159,human,0.1,0.547447,0,492
159,human,0.06,0.830544,0,492
159,human,0.24,0.664351,1,492
159,human,0.02,0.780354,1,492
159,human,0.1,0.647297,1,492
159,human,0.06,0.680642,0,492
159,human,0.1,0.814279,1,492
159,human,0.1,0.714118,1,492
159,human,0,0.83095,1,492
159,human,0.06,0.88544,1,492
159,human,0.04,0.8143,0,492
159,human,0.04,0.664001,1,492
159,human,0.06,0.697137,1,492
159,human,0.06,0.980316,1,492
159,human,0.32,0.730772,1,492
159,human,0.12,0.814045,1,492
159,human,0.24,0.664124,1,492
159,human,0.06,0.697731,0,492
159,human,0.16,0.664364,1,492
159,human,0.24,0.630707,1,492
159,human,0.16,0.797154,1,492
159,human,0.02,0.880753,0,492
159,human,0.16,0.69714,1,492
159,human,0.06,0.78072,1,492
159,human,0.16,0.764049,1,492
159,human,0.02,1.48009,0,492
159,human,0.16,0.647503,1,492
159,human,0.06,0.730649,1,492
159,human,0.04,0.74712,0,492
159,human,0.02,1.047343,1,492
159,human,0.1,0.713779,1,492
159,human,0.12,0.680773,1,492
159,human,0.08,0.747431,0,492
159,human,0.02,0.830862,1,492
159,human,0.24,0.647358,1,492
159,human,0.04,0.663919,1,492
159,human,0.32,0.664364,1,492
159,human,0.16,1.580329,1,492
159,human,0.06,0.880905,1,492
159,human,0.06,0.947281,0,492
159,human,0.1,0.664324,1,492
159,human,0.16,0.681003,0,492
159,human,0.06,0.947119,1,492
159,human,0,0.730682,1,492
159,human,0.08,1.113565,1,492
159,human,0.06,1.047175,0,492
159,human,0.12,1.063822,1,492
159,human,0.16,0.680792,1,492
159,human,0.16,0.697467,1,492
159,human,0.06,0.680755,0,492
159,human,0.24,0.647661,1,492
159,human,0.02,0.697083,0,492
159,human,0.02,0.7639,1,492
159,human,0.06,0.830783,0,492
159,human,0.02,0.597359,1,492
159,human,0.24,0.597385,1,492
159,human,0.02,0.79766,1,492
159,human,0.08,0.64736,1,492
159,human,0.02,1.080434,1,492
159,human,0.12,0.947413,1,492
159,human,0.32,2.580059,1,492
159,human,0.32,0.680821,1,492
159,human,0.08,0.914028,1,492
159,human,0,1.24741,0,492
159,human,0.06,0.980624,1,492
159,human,0.06,0.81371,1,492
159,human,0.06,0.714125,0,492
159,human,0.24,1.013941,1,492
159,human,0.16,0.697495,1,492
159,human,0.06,0.663804,1,492
159,human,0.02,0.780721,1,492
159,human,0.08,0.780754,1,492
159,human,0.16,0.814301,1,492
159,human,0.04,0.813745,0,492
159,human,0.06,0.664039,1,492
159,human,0.06,0.947238,0,492
159,human,0.08,0.79762,1,492
159,human,0.1,0.681,1,492
159,human,0.02,0.614011,0,492
159,human,0.06,0.614346,0,492
159,human,0.02,0.59771,1,492
159,human,0.16,0.830361,1,492
159,human,0.04,0.697338,0,492
159,human,0,1.580589,0,492
159,human,0.06,1.047586,1,492
159,human,0.06,0.797069,1,492
159,human,0.32,0.780936,1,492
159,human,0.04,2.896359,1,492
159,human,0.04,0.814047,1,492
159,human,0,1.147195,0,492
159,human,0.32,0.714034,1,492
159,human,0.12,0.680606,1,492
159,human,0.06,0.797095,1,492
159,human,0.24,0.847091,1,492
159,human,0.02,0.780419,1,492
159,human,0.06,0.88074,1,492
159,human,0.24,0.76432,1,492
159,human,0.04,0.714371,0,492
159,human,0.1,0.664334,1,492
159,human,0.16,0.664405,1,492
159,human,0.04,0.664057,1,492
159,human,0.1,0.597163,1,492
159,human,0.12,0.614083,1,492
159,human,0.1,0.997164,0,492
159,human,0.06,0.530553,1,492
159,human,0.06,1.297054,1,492
159,human,0.02,2.596483,0,492
159,human,0.12,1.114089,1,492
159,human,0.1,0.780773,1,492
159,human,0.12,0.69765,1,492
159,human,0.08,0.697451,1,492
159,human,0.06,0.647191,1,492
159,human,0.08,0.747684,1,492
159,human,0.06,0.846793,1,492
159,human,0.06,0.864102,0,492
159,human,0.1,0.697458,1,492
159,human,0,0.797101,0,492
159,human,0.04,1.563726,0,492
159,human,0.16,0.664366,1,492
159,human,0.1,0.664179,1,492
159,human,0.06,0.880537,1,492
159,human,0.16,0.797582,1,492
159,human,0.02,0.763624,0,492
159,human,0.32,0.714167,1,492
159,human,0.06,0.714314,1,492
159,human,0.06,0.847069,1,492
159,human,0.04,0.913732,1,492
159,human,0.06,0.647364,0,492
159,human,0.02,0.949328,1,492
159,human,0.02,0.697127,0,492
159,human,0.02,0.797383,1,492
159,human,0.06,0.964017,1,492
159,human,0.04,0.930664,0,492
159,human,0.06,1.130201,1,492
159,human,0.04,0.764085,0,492
159,human,0.04,1.046963,0,492
159,human,0.12,1.013762,1,492
159,human,0.1,0.980548,0,492
159,human,0.24,0.830965,1,492
159,human,0.24,0.664059,1,492
159,human,0.32,0.713786,1,492
159,human,0.02,0.764107,1,492
159,human,0.16,0.73096,1,492
159,human,0.04,0.613855,0,492
159,human,0.04,2.763334,1,492
159,human,0.06,0.763738,1,492
159,human,0,0.680799,1,492
159,human,0.32,1.780392,0,492
159,human,0.06,1.263779,0,492
159,human,0.02,0.830856,1,492
159,human,0.1,0.89732,1,492
159,human,0,0.830743,1,492
159,human,0.16,0.714692,1,492
159,human,0.32,0.864073,1,492
159,human,0.12,0.747398,1,492
159,human,0.02,0.747665,0,492
159,human,0.02,0.580784,0,492
159,human,0.06,0.614132,0,492
159,human,0.06,0.730766,1,492
159,human,0,0.747141,0,492
159,human,0.08,0.631059,1,492
159,human,0.16,0.697277,1,492
159,human,0.06,1.030349,0,492
159,human,0.06,1.330448,0,492
159,human,0.12,0.664082,1,492
159,human,0.24,0.747454,1,492
159,human,0.12,0.980871,1,492
159,human,0.1,0.880853,1,492
159,human,0.06,1.197221,1,492
159,human,0.08,0.797598,1,492
159,human,0.02,0.94753,0,492
159,human,0.16,0.681016,1,492
159,human,0.06,0.89723,0,492
159,human,0.06,0.830966,1,492
159,human,0.32,0.830419,1,492
159,human,0.06,0.780431,1,492
159,human,0.02,0.797232,1,492
159,human,0.04,0.78039,1,492
159,human,0.04,0.6807,1,492
159,human,0.08,0.947524,1,492
159,human,0.08,0.747316,1,492
159,human,0,1.097193,1,492
159,human,0.02,0.664335,0,492
159,human,0.04,0.664102,1,492
159,human,0.06,0.647653,0,492
159,human,0.04,0.580862,1,492
159,human,0.06,0.664298,1,492
159,human,0.08,0.980859,1,492
159,human,0.24,0.76427,1,492
159,human,0.24,0.845265,1,492
159,human,0.06,0.997337,1,492
159,human,0.06,1.047479,1,492
159,human,0.06,0.797384,1,492
159,human,0.1,0.948075,1,492
159,human,0,0.747428,1,492
159,human,0.24,0.630448,1,492
159,human,0.12,0.69754,1,492
159,human,0.24,0.697653,1,492
159,human,0.06,0.730937,1,492
159,human,0.1,0.847574,1,492
159,human,0.12,0.547746,1,492
159,human,0.06,0.664326,1,492
159,human,0.24,0.581049,1,492
159,human,0.06,1.113946,1,492
159,human,0.06,0.714367,1,492
159,human,0.12,0.647662,1,492
159,human,0.04,0.581085,1,492
159,human,0.16,0.614305,1,492
159,human,0.32,0.614159,1,492
159,human,0.1,0.697636,1,492
159,human,0.08,0.83089,1,492
159,human,0.06,0.747647,1,492
159,human,0.16,0.680773,1,492
159,human,0.06,0.597558,1,492
159,human,0.08,1.314021,1,492
159,human,0.12,0.64752,1,492
159,human,0.02,0.597494,0,492
159,human,0.16,0.680778,1,492
159,human,0.06,0.697394,0,492
159,human,0.06,1.030624,0,492
159,human,0.06,1.263885,0,492
159,human,0.24,0.664424,1,492
159,human,0.1,0.880857,0,492
159,human,0.16,0.680809,1,492
159,human,0.06,0.880919,0,492
159,human,0.06,0.630828,1,492
159,human,0.32,0.652535,1,492
159,human,0.32,0.614349,1,492
159,human,0.06,0.830877,0,492
159,human,0.06,0.614063,1,492
159,human,0.12,0.597717,1,492
159,human,0.06,0.864285,0,492
159,human,0.06,0.814234,0,492
159,human,0.02,1.064224,1,492
159,human,0.32,0.664273,1,492
159,human,0.06,0.730908,1,492
