subj_idx,species,coh,rt,response,subjectID
247,rat,0.4,0.881966,0,479
247,rat,0.4,0.782023,0,479
247,rat,0.9,1.315224,1,479
247,rat,0.3,0.665204,0,479
247,rat,0.5,0.965268,1,479
247,rat,1,0.848578,1,479
247,rat,0.2,1.081931,1,479
247,rat,0.5,1.498508,1,479
247,rat,0.6,1.465215,1,479
247,rat,0.8,0.748538,0,479
247,rat,0.1,0.981886,0,479
247,rat,0.2,1.398517,1,479
247,rat,0.3,0.715258,1,479
247,rat,0.5,1.531864,1,479
247,rat,0.3,0.731872,0,479
247,rat,1,0.76529,1,479
247,rat,0.8,1.531876,1,479
247,rat,0.3,0.73199,0,479
247,rat,0.8,0.8153,1,479
247,rat,0.8,1.048608,1,479
247,rat,1,0.748604,1,479
247,rat,0.7,1.015251,1,479
247,rat,1,1.248549,1,479
247,rat,0.7,0.998602,1,479
247,rat,0.7,0.881952,0,479
247,rat,0.9,0.798678,1,479
247,rat,0.7,0.698591,1,479
247,rat,0.7,0.74859,1,479
247,rat,0.2,0.881881,0,479
247,rat,0.4,0.98188,0,479
247,rat,0.5,0.831997,1,479
247,rat,0.6,1.06527,1,479
247,rat,0,1.448455,1,479
247,rat,0.9,1.098573,1,479
247,rat,0.7,1.398568,1,479
247,rat,0.7,1.048569,1,479
247,rat,0.5,1.315211,1,479
247,rat,0.9,0.81529,1,479
247,rat,0,0.665317,1,479
247,rat,0.1,0.681986,0,479
247,rat,1,0.965255,0,479
247,rat,0.2,0.815285,1,479
247,rat,0.7,1.582039,1,479
247,rat,0,1.365174,0,479
247,rat,0.2,0.798625,0,479
247,rat,0.7,0.79864,1,479
247,rat,0.4,0.698606,1,479
247,rat,0.9,2.248439,1,479
247,rat,0.5,0.798591,1,479
247,rat,0.4,0.698607,1,479
247,rat,1,0.781969,1,479
247,rat,0.4,0.715243,1,479
247,rat,1,0.965195,1,479
247,rat,0,0.965173,1,479
247,rat,0.8,1.748496,1,479
247,rat,0.4,0.715269,1,479
247,rat,0.7,0.915235,1,479
247,rat,0.7,1.331873,1,479
247,rat,0.1,0.715304,0,479
247,rat,0.3,0.781956,0,479
247,rat,0.8,0.865236,1,479
247,rat,0.6,0.898619,1,479
247,rat,0,0.848589,1,479
247,rat,0.6,4.781456,0,479
247,rat,0.4,1.265258,1,479
247,rat,0.2,0.881947,1,479
247,rat,0,0.931926,1,479
247,rat,0.7,0.748637,1,479
247,rat,0.1,0.981918,0,479
247,rat,0.6,1.015222,1,479
247,rat,0.2,0.798583,1,479
247,rat,0.3,0.815321,1,479
247,rat,0.2,0.731944,1,479
247,rat,0.6,1.065226,0,479
247,rat,0.5,0.981884,1,479
247,rat,0.5,0.881921,1,479
247,rat,0.8,1.098578,1,479
247,rat,0.6,0.698602,1,479
247,rat,1,0.648659,1,479
247,rat,0.3,0.781935,1,479
247,rat,0.4,0.948628,0,479
247,rat,0.3,0.898611,1,479
247,rat,0.8,0.981922,0,479
247,rat,0.9,0.731947,1,479
247,rat,0.9,0.765304,1,479
247,rat,0.6,0.748629,1,479
247,rat,0.8,1.698545,1,479
247,rat,0.1,0.965233,0,479
247,rat,0.6,1.298553,0,479
247,rat,0.6,0.848581,1,479
247,rat,0.6,1.098573,1,479
247,rat,0.4,0.9153,0,479
247,rat,0.3,0.76528,1,479
247,rat,0.7,1.065224,1,479
247,rat,0.6,0.815243,1,479
247,rat,0.4,0.781965,1,479
247,rat,0.5,0.748601,1,479
247,rat,0.8,0.748686,1,479
247,rat,1,0.74866,1,479
247,rat,0.3,0.78197,0,479
247,rat,0.2,0.781971,1,479
247,rat,0.5,0.965297,0,479
247,rat,0.6,1.865174,0,479
247,rat,0.2,0.998536,1,479
247,rat,0.5,1.065265,1,479
247,rat,0.4,0.765206,1,479
247,rat,0.9,0.765189,1,479
247,rat,0.6,0.815298,0,479
247,rat,0.2,0.998609,0,479
247,rat,0.7,0.981916,1,479
247,rat,0.3,1.065199,0,479
247,rat,0.7,1.665122,1,479
247,rat,1,0.8152,1,479
247,rat,1,0.89853,1,479
247,rat,0.6,1.831798,1,479
247,rat,0.3,0.73195,1,479
247,rat,0,0.698623,1,479
247,rat,0.5,0.698599,1,479
247,rat,0.3,0.748581,1,479
247,rat,0.7,0.765288,1,479
247,rat,0.2,0.931968,1,479
247,rat,0.5,0.981947,0,479
247,rat,0.4,1.248566,0,479
247,rat,0.9,1.281866,1,479
247,rat,1,1.398514,1,479
247,rat,0.2,0.898633,1,479
247,rat,0.2,0.781935,1,479
247,rat,0.8,0.798609,1,479
247,rat,0.4,0.915226,1,479
247,rat,0.5,0.748565,0,479
247,rat,0.8,0.815235,1,479
247,rat,0.8,0.665295,1,479
247,rat,0.6,0.815211,0,479
247,rat,0.5,0.848563,1,479
247,rat,0.3,0.881901,1,479
247,rat,0.5,2.265129,1,479
247,rat,0.2,0.98197,1,479
247,rat,0.2,0.765235,0,479
247,rat,0.3,0.815191,0,479
247,rat,0.5,0.898555,1,479
247,rat,0.3,1.281888,1,479
247,rat,0.6,1.598549,1,479
247,rat,0.2,0.931927,0,479
247,rat,0.4,1.34853,1,479
247,rat,0.6,1.031895,1,479
247,rat,0.3,0.848564,1,479
247,rat,0.3,0.748626,1,479
247,rat,0.2,0.865258,0,479
247,rat,0.3,1.215223,1,479
247,rat,0.8,1.781834,1,479
247,rat,0.6,1.565218,1,479
247,rat,0.5,1.298539,1,479
247,rat,1,1.015254,1,479
247,rat,0.2,1.098555,1,479
247,rat,1,1.065209,1,479
247,rat,0.3,1.731867,0,479
247,rat,0.5,1.165207,1,479
247,rat,0.1,1.265184,0,479
247,rat,0.6,0.881948,1,479
247,rat,0.5,1.681769,1,479
247,rat,0.8,0.88189,1,479
247,rat,0,0.781891,1,479
247,rat,0.1,0.831932,1,479
247,rat,0.9,1.231925,1,479
247,rat,0.7,1.315204,1,479
247,rat,0.3,0.981914,1,479
247,rat,0.2,1.198497,0,479
247,rat,1,0.881965,1,479
247,rat,0.5,1.58184,1,479
247,rat,0.5,1.281945,1,479
247,rat,0,1.181833,1,479
247,rat,0.2,1.481822,1,479
247,rat,1,1.515117,1,479
247,rat,0.4,0.931849,1,479
247,rat,0,0.831912,1,479
247,rat,0.4,1.581817,1,479
247,rat,0.2,1.165206,0,479
247,rat,0.2,1.43179,0,479
247,rat,0.9,1.481825,1,479
247,rat,0.9,1.131893,1,479
247,rat,0.2,0.931893,1,479
247,rat,0.3,0.965234,0,479
247,rat,0.3,0.79854,0,479
247,rat,0,1.348478,0,479
247,rat,0.5,0.831878,1,479
247,rat,0.9,1.46514,1,479
247,rat,0.7,1.51513,1,479
247,rat,0.7,0.815226,1,479
247,rat,0.3,1.081947,1,479
247,rat,0.3,0.815261,0,479
247,rat,0.1,0.831897,0,479
247,rat,0.4,0.815302,1,479
247,rat,0.7,0.781936,1,479
247,rat,0.1,0.7986,0,479
247,rat,0.3,0.948564,1,479
247,rat,1,1.031874,1,479
247,rat,0.2,0.848582,1,479
247,rat,0.5,1.648464,1,479
247,rat,0.4,0.848542,0,479
247,rat,0.5,0.848587,1,479
247,rat,0.9,1.115245,1,479
247,rat,0.3,0.865286,0,479
247,rat,0.5,1.1652,1,479
247,rat,0.4,0.915222,1,479
247,rat,0.3,0.781922,1,479
247,rat,0.8,0.931891,1,479
247,rat,0.7,0.965268,1,479
247,rat,0.7,0.965294,1,479
247,rat,0.7,0.931925,1,479
247,rat,0.2,0.931916,1,479
247,rat,0.2,0.798617,1,479
247,rat,0.5,0.981939,1,479
247,rat,0.6,1.848397,1,479
247,rat,0.2,0.981828,1,479
247,rat,0.3,0.915191,1,479
247,rat,0.7,0.715118,0,479
247,rat,0.9,0.765153,1,479
247,rat,0.9,1.348557,1,479
247,rat,0.2,0.682009,1,479
247,rat,0.8,0.698643,1,479
247,rat,0,0.965305,0,479
247,rat,0.4,1.248531,1,479
247,rat,0.2,1.598539,0,479
247,rat,0.2,1.398552,0,479
247,rat,0.1,1.231913,1,479
247,rat,0.9,0.748723,1,479
247,rat,1,0.648657,1,479
247,rat,0.8,1.648523,1,479
247,rat,0.8,0.765274,1,479
247,rat,0.1,0.66569,1,479
247,rat,0.8,1.39866,1,479
247,rat,0.5,1.581886,1,479
247,rat,0.2,0.681985,1,479
247,rat,0.3,0.682013,1,479
247,rat,0.6,1.048625,1,479
247,rat,0.1,0.815223,0,479
247,rat,0.7,0.798608,0,479
247,rat,0.3,0.698645,1,479
247,rat,0.7,0.731938,1,479
247,rat,0.2,0.698633,1,479
247,rat,0.6,0.798666,1,479
247,rat,0.4,1.281886,0,479
247,rat,0.4,1.131902,1,479
247,rat,0.6,0.815254,1,479
247,rat,0.5,1.481894,1,479
247,rat,0.7,1.548503,1,479
247,rat,0,0.698667,1,479
247,rat,0.7,1.048597,1,479
247,rat,0,1.098567,0,479
247,rat,0,0.815323,0,479
247,rat,0.3,1.298566,1,479
247,rat,0.4,0.698648,1,479
247,rat,0.8,0.931968,1,479
247,rat,0.3,0.815297,0,479
247,rat,0.6,0.815302,1,479
247,rat,0.7,1.665167,1,479
247,rat,0.7,1.165254,1,479
247,rat,0.9,0.698652,1,479
247,rat,0.5,0.648653,1,479
247,rat,0.8,0.748655,1,479
247,rat,0.2,1.065287,1,479
247,rat,0.2,1.431895,1,479
247,rat,0.8,1.381905,1,479
247,rat,0.6,1.448594,1,479
247,rat,0.4,0.881974,0,479
247,rat,0.7,1.248592,1,479
247,rat,0.7,0.715335,1,479
247,rat,0.7,0.898654,1,479
247,rat,0.8,0.865249,1,479
247,rat,0.5,0.831933,1,479
247,rat,0.7,0.765303,0,479
247,rat,0.9,0.765199,1,479
247,rat,0,1.615204,1,479
247,rat,0.9,0.665315,1,479
247,rat,0,0.715266,0,479
247,rat,0.1,0.748614,0,479
247,rat,0.2,0.748637,1,479
247,rat,0.8,1.481905,1,479
247,rat,0.2,0.681956,1,479
247,rat,0.6,0.715339,1,479
247,rat,0.2,0.798635,0,479
247,rat,0.8,1.648482,0,479
247,rat,0.2,1.398548,1,479
247,rat,0.5,0.798597,0,479
247,rat,0.7,0.931909,1,479
247,rat,0,0.881957,1,479
247,rat,0.8,1.39858,1,479
247,rat,0.7,0.715337,0,479
247,rat,0.4,0.832288,0,479
247,rat,0,0.865214,0,479
247,rat,0.5,1.298608,1,479
247,rat,0.3,1.348525,1,479
247,rat,0.7,0.815218,1,479
247,rat,0,0.698654,1,479
247,rat,0.6,1.065286,1,479
247,rat,0.2,0.798631,0,479
247,rat,0,1.315267,1,479
247,rat,0.2,1.848495,0,479
247,rat,0.4,1.931815,1,479
247,rat,0.7,1.548575,1,479
247,rat,0.6,0.881949,1,479
247,rat,0.8,0.715295,1,479
247,rat,0.7,0.848636,1,479
247,rat,0.3,0.915256,0,479
247,rat,0.2,0.831962,1,479
247,rat,0.3,0.781957,0,479
247,rat,0.6,1.031975,0,479
247,rat,0.1,1.015087,0,479
247,rat,0.2,0.748628,1,479
247,rat,0.7,0.698627,1,479
247,rat,0.3,0.815303,0,479
247,rat,0,0.931902,1,479
247,rat,0.7,0.8986,1,479
247,rat,0.6,1.198501,1,479
247,rat,0.3,1.731848,1,479
247,rat,0.4,1.081975,0,479
247,rat,0.2,1.065238,0,479
247,rat,0.1,1.115274,1,479
247,rat,0.6,1.565212,1,479
247,rat,0.3,1.065289,0,479
247,rat,0.7,1.465192,1,479
247,rat,0.2,0.748641,1,479
247,rat,0.3,1.1652,1,479
247,rat,0.3,1.781893,1,479
247,rat,0.9,1.181946,1,479
247,rat,0.8,1.463572,1,479
247,rat,0.2,0.865264,0,479
247,rat,0.5,1.998469,1,479
247,rat,0.8,0.815259,1,479
247,rat,0.7,0.78195,1,479
247,rat,0.2,0.798596,1,479
247,rat,0.9,0.965305,0,479
247,rat,0.3,1.298594,1,479
247,rat,0.7,0.881902,0,479
247,rat,0.2,0.865281,1,479
247,rat,0.4,0.88194,1,479
247,rat,0.3,0.815246,0,479
247,rat,0.5,1.565166,1,479
247,rat,0.7,1.081931,0,479
247,rat,0.2,1.065248,0,479
247,rat,1,0.798628,1,479
247,rat,0.7,1.665214,1,479
247,rat,0.3,1.231961,1,479
247,rat,1,0.915243,1,479
247,rat,0.4,0.998597,1,479
247,rat,0.4,1.731827,1,479
247,rat,0.4,1.36521,1,479
247,rat,1,1.298517,1,479
247,rat,0.6,1.498563,1,479
247,rat,0.3,0.931922,0,479
247,rat,0.2,1.0819,1,479
247,rat,0.5,0.965243,1,479
247,rat,0.2,1.715187,1,479
247,rat,0.7,0.881862,1,479
247,rat,0.8,0.831936,1,479
247,rat,0.6,1.215237,1,479
247,rat,0.2,1.131942,0,479
247,rat,0.6,1.68187,1,479
247,rat,0.7,1.498501,1,479
247,rat,0.5,1.398543,1,479
247,rat,0.7,1.148504,0,479
247,rat,0.5,1.081897,1,479
247,rat,0.6,0.781909,1,479
247,rat,0.5,0.848579,1,479
247,rat,0,1.115229,1,479
247,rat,0.4,1.098566,1,479
247,rat,0.4,0.981925,1,479
247,rat,0.8,1.548531,1,479
247,rat,0.8,0.915225,1,479
247,rat,0.9,0.798563,1,479
247,rat,0.3,1.63186,1,479
247,rat,0.6,1.665137,1,479
247,rat,0,0.748644,0,479
247,rat,0.3,0.848626,1,479
247,rat,0,0.898623,1,479
247,rat,0.7,0.931946,1,479
247,rat,0.5,2.148436,1,479
247,rat,0.6,1.231901,1,479
247,rat,0.4,1.54848,1,479
247,rat,0.4,1.398531,1,479
247,rat,0.6,1.065243,0,479
247,rat,0.4,0.99859,1,479
247,rat,0.5,1.031906,0,479
247,rat,0.3,1.131849,1,479
247,rat,0.7,1.315222,1,479
247,rat,0,0.93195,0,479
247,rat,0.4,0.831948,1,479
247,rat,0.8,1.615123,1,479
247,rat,0.8,1.38188,1,479
247,rat,0.3,1.365225,1,479
247,rat,0.8,0.798631,1,479
247,rat,0.8,1.481857,1,479
247,rat,0.2,1.248569,1,479
247,rat,0.3,1.148546,0,479
247,rat,0.7,1.065242,1,479
247,rat,0.6,0.865296,0,479
247,rat,0.5,0.71527,0,479
247,rat,0.3,1.081768,0,479
247,rat,0.5,1.031889,1,479
247,rat,0.2,0.781952,1,479
247,rat,0.5,1.731854,1,479
247,rat,0.3,1.048584,1,479
247,rat,0.5,1.281921,1,479
247,rat,0.9,1.631851,1,479
247,rat,0.4,1.148562,1,479
247,rat,0.8,1.215208,1,479
247,rat,0.8,1.698566,1,479
247,rat,0,1.115261,1,479
247,rat,0.8,1.198565,1,479
247,rat,0.3,0.998573,1,479
247,rat,0.9,0.831932,1,479
247,rat,0.6,0.898548,1,479
247,rat,0.6,0.831966,1,479
247,rat,0.2,0.881947,1,479
247,rat,0.2,1.781855,1,479
247,rat,0.4,0.915234,0,479
247,rat,0.3,1.365198,0,479
247,rat,0.3,0.848623,1,479
247,rat,0.1,0.88195,1,479
247,rat,0.5,0.831949,1,479
247,rat,0.5,0.781933,0,479
247,rat,0.3,0.831859,1,479
247,rat,0.8,0.748616,1,479
247,rat,0,0.948573,1,479
247,rat,0.4,0.76526,0,479
247,rat,0.4,0.698574,0,479
247,rat,1,1.631828,1,479
247,rat,0.3,1.181863,1,479
247,rat,0.8,1.048586,1,479
247,rat,0.8,0.931934,1,479
247,rat,0.5,1.331899,1,479
247,rat,0.2,0.981899,1,479
247,rat,0.8,1.198555,1,479
247,rat,0.4,1.048582,1,479
247,rat,0.7,1.431876,1,479
247,rat,0.8,0.948594,1,479
247,rat,0.3,0.665294,0,479
247,rat,0.6,1.231883,1,479
247,rat,0.2,0.981905,1,479
247,rat,0.1,0.965339,1,479
247,rat,0.6,1.048575,1,479
247,rat,0.2,0.781876,1,479
247,rat,0.3,0.648317,1,479
247,rat,0.6,1.348274,1,479
247,rat,0,0.881931,0,479
247,rat,0.2,0.831915,0,479
247,rat,0.2,1.515238,1,479
247,rat,0.7,0.848582,1,479
247,rat,0,0.815231,0,479
247,rat,0,1.365174,0,479
247,rat,0.9,1.081912,1,479
247,rat,0.5,0.815258,1,479
247,rat,0.1,0.86527,0,479
247,rat,0.4,0.765276,1,479
247,rat,0.7,0.931914,1,479
247,rat,0.4,0.965294,1,479
247,rat,0.6,2.298477,1,479
247,rat,0,0.698644,0,479
247,rat,0.3,0.815284,0,479
247,rat,0.7,0.815308,1,479
247,rat,0.4,1.281909,0,479
247,rat,0.8,1.265264,1,479
247,rat,0,1.731905,1,479
247,rat,0.3,0.998572,1,479
247,rat,0.8,1.165108,1,479
247,rat,1,0.89868,1,479
247,rat,0,1.0653,1,479
247,rat,1,1.4319,1,479
247,rat,0.7,0.798674,0,479
247,rat,0.1,0.731983,1,479
247,rat,0.8,0.881919,1,479
247,rat,0.6,0.848664,1,479
247,rat,0.2,1.598315,1,479
247,rat,0.8,1.815206,1,479
247,rat,0.3,1.548523,1,479
247,rat,0.3,0.798618,1,479
247,rat,0.5,0.732005,1,479
247,rat,0.5,1.048632,0,479
247,rat,0.3,0.881987,1,479
247,rat,0.3,0.89858,1,479
247,rat,0.6,0.748635,1,479
247,rat,0.5,0.815294,0,479
247,rat,0.8,1.381851,1,479
247,rat,0,2.398484,0,479
247,rat,1,0.998612,1,479
247,rat,0.3,1.181937,1,479
247,rat,0.4,0.998642,1,479
247,rat,0.4,0.898607,1,479
247,rat,0.5,0.665262,1,479
247,rat,0.5,0.948654,1,479
247,rat,0.7,1.498574,1,479
247,rat,0.3,0.698677,0,479
247,rat,0.2,1.04859,0,479
247,rat,0.7,1.548548,1,479
247,rat,0.4,0.915265,0,479
247,rat,0.5,1.048623,1,479
247,rat,0,0.865277,0,479
247,rat,0.4,1.098615,1,479
247,rat,0.3,1.048667,1,479
247,rat,0.2,1.11532,0,479
247,rat,0.6,0.881951,1,479
247,rat,0.7,1.648569,1,479
247,rat,0.4,0.848628,1,479
247,rat,0.6,0.765281,1,479
247,rat,0.2,0.798686,0,479
247,rat,0.3,1.465164,0,479
247,rat,0.9,1.848532,1,479
247,rat,0.2,0.898636,1,479
247,rat,0,1.031928,1,479
247,rat,0.3,1.331871,1,479
247,rat,0.3,2.548403,1,479
247,rat,0.1,1.281934,1,479
247,rat,0.4,0.765284,1,479
247,rat,0.7,0.848586,1,479
247,rat,0.8,0.798626,1,479
247,rat,0.8,1.66528,1,479
247,rat,0.8,1.331912,1,479
247,rat,0.2,0.898616,1,479
247,rat,0.4,0.781948,1,479
247,rat,0.4,0.781934,1,479
247,rat,0.2,1.098641,1,479
247,rat,0.4,1.215282,1,479
247,rat,0,1.065289,1,479
247,rat,0.7,1.081888,1,479
247,rat,0.6,1.715208,1,479
247,rat,0.2,1.19858,1,479
247,rat,0.2,1.148568,0,479
247,rat,0,0.998554,1,479
247,rat,0.8,0.881965,1,479
247,rat,0,2.031785,1,479
247,rat,0.4,0.831932,1,479
247,rat,0.6,1.815171,1,479
247,rat,0.3,1.03192,1,479
247,rat,0.8,1.181877,1,479
247,rat,0.8,1.698495,1,479
247,rat,0.3,1.248572,1,479
247,rat,0.4,0.948673,1,479
247,rat,0.9,1.365218,1,479
247,rat,0,1.081932,1,479
247,rat,0.3,1.115295,1,479
247,rat,1,1.431906,1,479
247,rat,0.2,1.148589,0,479
247,rat,0.6,0.915239,1,479
247,rat,0.2,0.782,0,479
247,rat,0.3,1.014851,0,479
247,rat,0.7,0.848608,1,479
247,rat,0.3,0.915297,0,479
247,rat,1,0.88193,1,479
247,rat,0.3,0.831851,1,479
247,rat,0.5,0.781786,1,479
247,rat,0.2,0.965294,1,479
247,rat,0.9,1.765196,1,479
247,rat,0.3,1.015247,1,479
247,rat,0.4,2.131798,1,479
247,rat,0.2,1.148586,0,479
247,rat,0.5,1.081895,1,479
247,rat,0.2,0.948615,0,479
247,rat,0.4,1.031966,0,479
247,rat,0.5,0.965283,1,479
247,rat,0.9,0.898589,1,479
247,rat,0.2,0.965248,0,479
247,rat,0.7,1.431846,1,479
247,rat,0.5,1.615192,1,479
247,rat,0.4,1.098582,0,479
247,rat,0.3,1.498507,1,479
247,rat,0.5,0.89858,1,479
247,rat,0.4,1.598514,1,479
247,rat,0.5,1.148575,1,479
247,rat,0.7,1.648592,1,479
247,rat,0.8,1.081538,1,479
247,rat,0.7,1.648214,1,479
247,rat,0.6,1.03198,1,479
247,rat,0.8,1.648495,1,479
247,rat,1,1.381823,1,479
247,rat,0.6,0.88193,1,479
247,rat,0.3,0.981839,1,479
247,rat,0,1.031907,1,479
247,rat,0.8,1.515234,0,479
247,rat,0.2,1.348587,0,479
247,rat,0.1,0.86526,0,479
247,rat,0.8,1.481906,0,479
247,rat,0.2,0.998596,0,479
247,rat,1,0.798609,1,479
247,rat,0.9,0.948591,0,479
247,rat,0.8,1.048567,1,479
247,rat,0.2,1.848517,1,479
247,rat,0.9,3.531608,1,479
247,rat,0.3,1.398496,1,479
247,rat,0.2,1.015288,1,479
247,rat,0.3,1.33194,0,479
247,rat,0,1.565135,1,479
247,rat,0.4,0.998594,0,479
247,rat,0.5,2.01516,1,479
247,rat,0.8,1.048613,1,479
247,rat,0.6,1.21519,1,479
247,rat,0.4,1.665131,0,479
247,rat,0.5,0.94859,1,479
247,rat,0,0.681948,0,479
247,rat,0.3,0.898576,1,479
247,rat,0.3,0.715298,1,479
247,rat,0.5,2.048461,1,479
247,rat,0.7,0.931917,1,479
247,rat,0.4,1.365223,1,479
247,rat,0.3,1.01525,1,479
247,rat,0.4,1.231849,1,479
247,rat,0.4,1.048566,1,479
247,rat,0.3,0.748607,1,479
247,rat,0.3,0.848584,0,479
247,rat,1,0.931932,1,479
247,rat,0.3,0.965296,1,479
247,rat,0.9,0.881934,1,479
247,rat,0.9,1.648511,1,479
247,rat,0.2,1.731803,1,479
247,rat,0.6,0.84863,1,479
247,rat,0.9,0.981881,0,479
247,rat,0,0.981921,1,479
247,rat,1,0.781889,1,479
247,rat,0.4,0.781886,0,479
247,rat,0,0.765255,1,479
247,rat,0.3,0.998549,1,479
247,rat,1,0.915292,1,479
247,rat,0.5,0.831989,0,479
247,rat,1,1.031913,1,479
247,rat,0.4,0.881972,0,479
247,rat,0.6,2.91503,0,479
247,rat,0.7,1.248535,1,479
247,rat,0.3,0.915259,1,479
247,rat,0.5,1.09861,1,479
247,rat,0.2,1.098561,1,479
247,rat,0.5,0.748631,1,479
247,rat,0.5,1.04862,1,479
247,rat,0.5,0.682041,1,479
247,rat,0.3,1.065301,1,479
247,rat,0.3,0.73195,1,479
247,rat,0.6,0.715295,1,479
247,rat,1,1.415197,1,479
247,rat,0.3,0.765258,0,479
247,rat,1,0.831944,1,479
247,rat,0.2,1.048613,1,479
247,rat,0.9,1.065303,1,479
247,rat,0,0.865292,1,479
247,rat,0.2,0.74867,0,479
247,rat,0.8,1.415211,1,479
247,rat,0.5,0.731924,1,479
247,rat,0.4,0.848626,1,479
247,rat,0.8,0.898618,1,479
247,rat,0.4,1.565309,1,479
247,rat,0.8,0.798661,1,479
247,rat,0.6,0.915276,1,479
247,rat,0.2,1.448525,1,479
247,rat,0.2,0.815298,1,479
247,rat,0.4,0.732016,0,479
247,rat,1,0.798662,1,479
247,rat,0.7,1.14857,1,479
247,rat,0.3,0.931953,1,479
247,rat,0.7,0.865278,1,479
247,rat,0.2,1.165238,0,479
247,rat,1,1.415222,1,479
247,rat,0,0.831956,1,479
247,rat,0.6,0.815288,1,479
247,rat,0.7,0.931967,1,479
247,rat,0.4,0.73199,1,479
247,rat,0.4,1.598549,1,479
247,rat,0.7,0.931961,1,479
247,rat,0.1,1.531892,1,479
247,rat,0,0.765276,1,479
247,rat,0.7,0.765279,1,479
247,rat,0.2,1.115264,1,479
247,rat,0.3,0.73185,1,479
247,rat,0.2,0.931956,1,479
247,rat,0.2,0.965284,1,479
247,rat,0.5,0.715282,1,479
247,rat,0.4,0.698665,1,479
247,rat,0,0.831954,0,479
247,rat,0.3,0.781975,1,479
247,rat,0.7,1.115326,1,479
247,rat,0.3,0.781981,1,479
247,rat,0.6,1.481865,1,479
247,rat,0.8,1.181919,1,479
247,rat,0.3,1.698543,0,479
247,rat,0.6,0.798643,1,479
247,rat,0.2,0.881985,0,479
247,rat,0.6,0.815309,1,479
247,rat,0.2,1.015273,1,479
247,rat,0.4,0.931953,1,479
247,rat,0.3,0.981901,1,479
247,rat,0.8,0.965284,1,479
247,rat,0.6,1.648503,1,479
247,rat,1,0.832028,1,479
247,rat,0.3,1.881826,1,479
247,rat,0.7,1.09851,1,479
247,rat,1,1.331856,1,479
247,rat,0.8,1.281883,1,479
247,rat,0.8,0.848657,1,479
247,rat,0.5,0.865303,0,479
247,rat,0.6,0.931768,1,479
247,rat,0.3,0.865257,1,479
247,rat,0.5,1.548546,1,479
247,rat,0.1,1.598566,0,479
247,rat,0.6,1.115242,1,479
247,rat,0.6,1.481901,1,479
247,rat,0.8,0.748674,1,479
247,rat,0.9,1.415233,1,479
247,rat,0.3,0.898588,1,479
247,rat,0.2,0.74868,0,479
247,rat,0.2,0.948601,0,479
247,rat,0.3,0.781698,1,479
247,rat,0.3,0.781945,1,479
247,rat,0.6,1.03194,1,479
247,rat,1,0.915245,1,479
247,rat,0.6,0.981964,1,479
247,rat,0.7,0.748666,1,479
247,rat,0.2,0.815285,0,479
247,rat,0.1,1.215261,0,479
247,rat,0.7,0.765269,1,479
247,rat,0.3,0.915307,0,479
247,rat,0.8,1.565213,1,479
247,rat,0.4,0.931973,1,479
247,rat,0.2,0.698682,0,479
247,rat,0.2,1.031893,0,479
247,rat,0.6,0.898611,1,479
247,rat,0.4,1.248587,1,479
247,rat,0.6,1.09847,1,479
247,rat,0.2,1.048487,0,479
247,rat,0.7,0.865267,1,479
247,rat,0,0.698442,0,479
247,rat,1,1.06528,1,479
247,rat,0.2,0.965232,1,479
247,rat,0.6,1.031951,1,479
247,rat,0,1.131921,0,479
247,rat,0.3,0.981937,1,479
247,rat,0.5,1.365194,1,479
247,rat,0.2,1.865194,0,479
247,rat,1,0.865363,1,479
247,rat,0.3,0.831958,0,479
247,rat,1,1.131924,1,479
247,rat,0,1.148588,0,479
247,rat,0.4,0.931934,1,479
247,rat,1,2.198468,1,479
247,rat,0.4,0.965265,1,479
247,rat,0.3,0.731904,0,479
247,rat,0.6,0.765328,1,479
247,rat,0.3,0.765249,0,479
247,rat,0.4,0.898619,0,479
247,rat,1,1.281896,1,479
247,rat,0.7,0.731996,0,479
247,rat,0.7,1.481863,1,479
247,rat,0.7,0.931958,1,479
247,rat,0.1,1.031893,1,479
247,rat,0.1,1.3819,0,479
247,rat,0.4,1.098649,1,479
247,rat,0.1,2.348363,1,479
247,rat,0.6,1.931841,1,479
247,rat,0.8,1.24856,1,479
247,rat,0.9,1.248574,1,479
247,rat,0.4,0.831909,0,479
247,rat,0.7,0.715212,1,479
247,rat,0.6,1.865151,1,479
247,rat,1,0.748485,0,479
247,rat,0.5,0.948577,1,479
247,rat,1,1.581873,1,479
247,rat,0.2,0.731971,0,479
247,rat,0.9,0.848628,1,479
247,rat,0.5,1.01524,1,479
247,rat,0.6,0.981753,1,479
247,rat,0.5,1.315247,1,479
247,rat,0.5,1.348531,1,479
247,rat,0.6,0.965276,1,479
247,rat,0.4,1.09867,0,479
247,rat,0.8,1.398554,1,479
247,rat,0.2,1.031936,1,479
247,rat,1,1.048387,1,479
247,rat,0.2,1.198567,0,479
247,rat,0.4,0.898618,0,479
247,rat,0.6,1.031937,1,479
247,rat,0.8,1.06524,1,479
247,rat,0.9,1.131898,1,479
247,rat,0.6,1.348541,1,479
247,rat,0.8,0.915254,1,479
247,rat,0,1.731852,1,479
247,rat,0.9,0.948546,1,479
247,rat,0,0.83196,0,479
247,rat,0.4,1.015539,1,479
247,rat,0.5,1.165276,1,479
247,rat,0.4,1.065241,1,479
247,rat,0.2,0.731974,0,479
247,rat,0.3,0.765276,1,479
247,rat,0.7,3.098326,1,479
